id_codigo_depart;id_nivel_esco;anio;num_poblacion;tipo_metrica;tasa
70,;3,;2020,;204837;Desercion;5,05%
70,;3,;2021,;205082;Desercion;6,68%
70,;3,;2022,;203779;Desercion;3,79%
70,;3,;2023,;203607;Desercion;3,86%
73,;3,;2011,;325983;Desercion;4,8%
73,;3,;2012,;321653;Desercion;4,7%
73,;3,;2013,;317546;Desercion;4,73%
73,;3,;2014,;313709;Desercion;3,54%
73,;3,;2015,;310206;Desercion;7,32%
73,;3,;2016,;306395;Desercion;2,44%
73,;3,;2017,;303140;Desercion;5,17%
73,;3,;2018,;255496;Desercion;7,47%
73,;3,;2019,;251347;Desercion;4,95%
73,;3,;2020,;247605;Desercion;5,08%
73,;3,;2021,;244021;Desercion;8,96%
73,;3,;2022,;242793;Desercion;2,72%
73,;3,;2023,;239730;Desercion;1,49%
76,;3,;2011,;906602;Desercion;0,38%
76,;3,;2012,;894698;Desercion;2,52%
76,;3,;2013,;887988;Desercion;2,15%
76,;3,;2014,;880625;Desercion;3,11%
76,;3,;2015,;875476;Desercion;7,56%
76,;3,;2016,;873706;Desercion;2,08%
76,;3,;2017,;873860;Desercion;6,36%
76,;3,;2018,;861316;Desercion;2,95%
76,;3,;2019,;854243;Desercion;2,93%
76,;3,;2020,;846957;Desercion;2,82%
76,;3,;2021,;839566;Desercion;3,32%
76,;3,;2022,;848047;Desercion;1,76%
76,;3,;2023,;842813;Desercion;2,97%
81,;3,;2011,;73431;Desercion;2,68%
81,;3,;2012,;74454;Desercion;2,03%
81,;3,;2013,;74658;Desercion;4,58%
81,;3,;2014,;74948;Desercion;3,6%
81,;3,;2015,;75107;Desercion;3,46%
81,;3,;2016,;75185;Desercion;2,14%
81,;3,;2017,;75197;Desercion;2,53%
81,;3,;2018,;60962;Desercion;3,93%
81,;3,;2019,;64095;Desercion;2,86%
81,;3,;2020,;66580;Desercion;4,82%
81,;3,;2021,;67759;Desercion;2,32%
81,;3,;2022,;66682;Desercion;9,56%
81,;3,;2023,;67389;Desercion;1,56%
85,;3,;2011,;85803;Desercion;3,6%
85,;3,;2012,;85999;Desercion;3,13%
85,;3,;2013,;86460;Desercion;5,81%
85,;3,;2014,;86899;Desercion;2,8%
85,;3,;2015,;87417;Desercion;3,3%
85,;3,;2016,;88003;Desercion;5,9%
85,;3,;2017,;88626;Desercion;1,68%
85,;3,;2018,;92859;Desercion;1,35%
85,;3,;2019,;93431;Desercion;4,27%
85,;3,;2020,;93855;Desercion;3,63%
85,;3,;2021,;93896;Desercion;3,92%
85,;3,;2022,;95609;Desercion;10,66%
85,;3,;2023,;96200;Desercion;4,24%
86,;3,;2011,;93828;Desercion;2,85%
86,;3,;2012,;93570;Desercion;3,53%
86,;3,;2013,;92887;Desercion;4,51%
86,;3,;2014,;92368;Desercion;5,34%
86,;3,;2015,;91874;Desercion;8,37%
86,;3,;2016,;91441;Desercion;2,23%
86,;3,;2017,;91161;Desercion;2,38%
86,;3,;2018,;80972;Desercion;4,76%
86,;3,;2019,;80890;Desercion;3,14%
86,;3,;2020,;80810;Desercion;4,68%
86,;3,;2021,;80699;Desercion;7,%
86,;3,;2022,;81190;Desercion;5,66%
86,;3,;2023,;81178;Desercion;4,6%
88,;3,;2011,;15852;Desercion;3,03%
88,;3,;2012,;15648;Desercion;6,22%
88,;3,;2013,;15536;Desercion;4,93%
88,;3,;2014,;15395;Desercion;3,51%
88,;3,;2015,;15265;Desercion;5,65%
88,;3,;2016,;15167;Desercion;13,18%
88,;3,;2017,;15106;Desercion;0,94%
88,;3,;2018,;10853;Desercion;6,51%
88,;3,;2019,;11002;Desercion;10,9%
88,;3,;2020,;11169;Desercion;9,94%
88,;3,;2021,;11312;Desercion;5,16%
88,;3,;2022,;10796;Desercion;7,65%
88,;3,;2023,;10783;Desercion;6,%
91,;3,;2011,;22223;Desercion;2,72%
91,;3,;2012,;22194;Desercion;3,72%
91,;3,;2013,;22123;Desercion;4,5%
91,;3,;2014,;22167;Desercion;3,79%
91,;3,;2015,;22212;Desercion;5,17%
91,;3,;2016,;22243;Desercion;7,84%
91,;3,;2017,;22269;Desercion;5,51%
91,;3,;2018,;22257;Desercion;7,17%
91,;3,;2019,;22435;Desercion;5,15%
91,;3,;2020,;22563;Desercion;4,64%
91,;3,;2021,;22670;Desercion;4,67%
91,;3,;2022,;23239;Desercion;7,9%
91,;3,;2023,;23247;Desercion;4,11%
94,;3,;2011,;11920;Desercion;5,09%
94,;3,;2012,;11920;Desercion;6,28%
94,;3,;2013,;11918;Desercion;3,83%
94,;3,;2014,;11916;Desercion;4,77%
94,;3,;2015,;11913;Desercion;7,24%
94,;3,;2016,;11935;Desercion;8,35%
94,;3,;2017,;11965;Desercion;5,8%
94,;3,;2018,;15766;Desercion;5,24%
94,;3,;2019,;15808;Desercion;5,94%
94,;3,;2020,;15771;Desercion;6,53%
94,;3,;2021,;15643;Desercion;6,87%
94,;3,;2022,;16612;Desercion;4,88%
94,;3,;2023,;16704;Desercion;8,67%
95,;3,;2011,;31133;Desercion;4,16%
95,;3,;2012,;31272;Desercion;8,9%
95,;3,;2013,;31276;Desercion;10,16%
95,;3,;2014,;31344;Desercion;4,87%
95,;3,;2015,;31553;Desercion;7,26%
95,;3,;2016,;31671;Desercion;7,65%
95,;3,;2017,;31876;Desercion;6,33%
95,;3,;2018,;21118;Desercion;2,41%
95,;3,;2019,;21301;Desercion;3,17%
95,;3,;2020,;21482;Desercion;4,26%
95,;3,;2021,;21658;Desercion;3,36%
95,;3,;2022,;22538;Desercion;4,55%
95,;3,;2023,;22896;Desercion;8,97%
97,;3,;2011,;12690;Desercion;5,5%
97,;3,;2012,;12681;Desercion;5,94%
97,;3,;2013,;12659;Desercion;4,77%
97,;3,;2014,;12699;Desercion;4,83%
97,;3,;2015,;12684;Desercion;2,99%
97,;3,;2016,;12654;Desercion;7,31%
97,;3,;2017,;12668;Desercion;3,92%
97,;3,;2018,;15363;Desercion;4,23%
97,;3,;2019,;15675;Desercion;6,11%
97,;3,;2020,;15910;Desercion;3,01%
97,;3,;2021,;16081;Desercion;5,69%
97,;3,;2022,;15585;Desercion;7,26%
97,;3,;2023,;15476;Desercion;7,12%
99,;3,;2011,;20360;Desercion;5,45%
99,;3,;2012,;20686;Desercion;4,08%
99,;3,;2013,;20977;Desercion;5,53%
99,;3,;2014,;21331;Desercion;6,42%
99,;3,;2015,;21644;Desercion;5,25%
99,;3,;2016,;21951;Desercion;5,01%
99,;3,;2017,;22282;Desercion;7,95%
99,;3,;2018,;32951;Desercion;4,24%
99,;3,;2019,;33198;Desercion;6,77%
99,;3,;2020,;33298;Desercion;8,79%
99,;3,;2021,;33183;Desercion;6,79%
99,;3,;2022,;33949;Desercion;6,92%
99,;3,;2023,;33816;Desercion;7,73%
5,;4,;2011,;1288473;Desercion;3,71%
5,;4,;2012,;1278686;Desercion;2,61%
5,;4,;2013,;1272458;Desercion;2,55%
5,;4,;2014,;1266533;Desercion;3,13%
5,;4,;2015,;1262800;Desercion;3,51%
5,;4,;2016,;1265147;Desercion;2,82%
5,;4,;2017,;1270105;Desercion;3,39%
5,;4,;2018,;1147598;Desercion;3,6%
5,;4,;2019,;1149985;Desercion;5,42%
5,;4,;2020,;1151149;Desercion;4,1%
5,;4,;2021,;1149861;Desercion;3,72%
5,;4,;2022,;1134099;Desercion;3,59%
5,;4,;2023,;1131546;Desercion;4,99%
8,;4,;2011,;523935;Desercion;4,65%
8,;4,;2012,;523911;Desercion;4,37%
8,;4,;2013,;522832;Desercion;3,8%
8,;4,;2014,;521917;Desercion;9,01%
8,;4,;2015,;520783;Desercion;8,44%
8,;4,;2016,;519509;Desercion;4,1%
8,;4,;2017,;518257;Desercion;5,39%
8,;4,;2018,;521630;Desercion;3,8%
8,;4,;2019,;533666;Desercion;8,18%
8,;4,;2020,;542750;Desercion;3,95%
8,;4,;2021,;546055;Desercion;3,99%
8,;4,;2022,;544473;Desercion;2,83%
8,;4,;2023,;545813;Desercion;4,18%
11,;4,;2011,;1479334;Desercion;3,31%
11,;4,;2012,;1470171;Desercion;0,82%
11,;4,;2013,;1466854;Desercion;7,9%
11,;4,;2014,;1460379;Desercion;12,85%
11,;4,;2015,;1455309;Desercion;8,9%
11,;4,;2016,;1453283;Desercion;14,24%
11,;4,;2017,;1452849;Desercion;2,67%
11,;4,;2018,;1179282;Desercion;3,77%
11,;4,;2019,;1181531;Desercion;2,77%
11,;4,;2020,;1181597;Desercion;4,45%
11,;4,;2021,;1174274;Desercion;3,5%
11,;4,;2022,;1150474;Desercion;3,47%
11,;4,;2023,;1141573;Desercion;3,57%
13,;4,;2011,;496676;Desercion;5,22%
13,;4,;2012,;495108;Desercion;5,53%
13,;4,;2013,;492500;Desercion;3,24%
13,;4,;2014,;490573;Desercion;3,31%
13,;4,;2015,;488886;Desercion;2,85%
13,;4,;2016,;487274;Desercion;2,98%
13,;4,;2017,;486067;Desercion;4,93%
13,;4,;2018,;455784;Desercion;8,42%
13,;4,;2019,;461988;Desercion;3,24%
13,;4,;2020,;466941;Desercion;5,07%
13,;4,;2021,;469046;Desercion;2,29%
13,;4,;2022,;464305;Desercion;4,06%
13,;4,;2023,;464501;Desercion;4,87%
15,;4,;2011,;300501;Desercion;6,46%
15,;4,;2012,;297132;Desercion;3,84%
15,;4,;2013,;292312;Desercion;4,31%
15,;4,;2014,;288366;Desercion;4,31%
15,;4,;2015,;284611;Desercion;3,69%
15,;4,;2016,;279627;Desercion;4,56%
15,;4,;2017,;275027;Desercion;6,08%
15,;4,;2018,;234116;Desercion;4,88%
15,;4,;2019,;234368;Desercion;1,12%
15,;4,;2020,;234540;Desercion;8,06%
15,;4,;2021,;234348;Desercion;7,93%
15,;4,;2022,;234191;Desercion;3,89%
15,;4,;2023,;233865;Desercion;10,82%
17,;4,;2011,;201185;Desercion;4,14%
17,;4,;2012,;198526;Desercion;3,07%
17,;4,;2013,;196982;Desercion;2,33%
17,;4,;2014,;195455;Desercion;3,74%
17,;4,;2015,;194108;Desercion;2,2%
17,;4,;2016,;192703;Desercion;2,5%
17,;4,;2017,;191444;Desercion;3,21%
17,;4,;2018,;162391;Desercion;4,34%
17,;4,;2019,;161892;Desercion;3,6%
17,;4,;2020,;161746;Desercion;3,3%
17,;4,;2021,;161737;Desercion;2,44%
17,;4,;2022,;159847;Desercion;2,69%
17,;4,;2023,;159795;Desercion;3,71%
18,;4,;2011,;124148;Desercion;4,99%
18,;4,;2012,;124622;Desercion;3,48%
18,;4,;2013,;124458;Desercion;2,68%
18,;4,;2014,;124473;Desercion;3,72%
18,;4,;2015,;124382;Desercion;2,07%
18,;4,;2016,;124296;Desercion;3,02%
18,;4,;2017,;124222;Desercion;4,07%
18,;4,;2018,;98639;Desercion;3,97%
18,;4,;2019,;98675;Desercion;3,09%
18,;4,;2020,;98602;Desercion;3,41%
18,;4,;2021,;98412;Desercion;3,04%
18,;4,;2022,;97946;Desercion;2,88%
18,;4,;2023,;97237;Desercion;2,63%
19,;4,;2011,;328682;Desercion;2,93%
19,;4,;2012,;325212;Desercion;5,41%
19,;4,;2013,;320510;Desercion;0,42%
19,;4,;2014,;316362;Desercion;5,57%
19,;4,;2015,;312453;Desercion;6,21%
19,;4,;2016,;307989;Desercion;2,39%
19,;4,;2017,;303777;Desercion;6,75%
19,;4,;2018,;301714;Desercion;6,71%
19,;4,;2019,;299016;Desercion;2,01%
19,;4,;2020,;296813;Desercion;3,04%
19,;4,;2021,;294933;Desercion;2,48%
19,;4,;2022,;295168;Desercion;3,06%
19,;4,;2023,;294377;Desercion;1,97%
20,;4,;2011,;263789;Desercion;2,48%
20,;4,;2012,;263271;Desercion;4,27%
20,;4,;2013,;262240;Desercion;4,91%
20,;4,;2014,;261493;Desercion;4,25%
20,;4,;2015,;260802;Desercion;2,62%
20,;4,;2016,;259794;Desercion;2,56%
20,;4,;2017,;259051;Desercion;2,74%
20,;4,;2018,;288411;Desercion;3,61%
20,;4,;2019,;296234;Desercion;4,05%
20,;4,;2020,;302403;Desercion;2,87%
20,;4,;2021,;305550;Desercion;2,37%
20,;4,;2022,;308443;Desercion;2,58%
20,;4,;2023,;310910;Desercion;2,46%
23,;4,;2011,;405431;Desercion;3,11%
23,;4,;2012,;405302;Desercion;2,96%
23,;4,;2013,;407589;Desercion;2,65%
23,;4,;2014,;408623;Desercion;4,9%
23,;4,;2015,;409982;Desercion;3,62%
23,;4,;2016,;411715;Desercion;1,96%
23,;4,;2017,;413883;Desercion;6,76%
23,;4,;2018,;386239;Desercion;2,2%
23,;4,;2019,;387454;Desercion;4,23%
23,;4,;2020,;388446;Desercion;1,55%
23,;4,;2021,;388712;Desercion;4,35%
23,;4,;2022,;390847;Desercion;5,33%
23,;4,;2023,;391239;Desercion;2,07%
25,;4,;2011,;570954;Desercion;12,07%
25,;4,;2012,;571082;Desercion;5,48%
25,;4,;2013,;572012;Desercion;2,8%
25,;4,;2014,;573948;Desercion;1,%
25,;4,;2015,;576429;Desercion;3,2%
25,;4,;2016,;577612;Desercion;2,69%
25,;4,;2017,;579364;Desercion;2,32%
25,;4,;2018,;547875;Desercion;3,1%
25,;4,;2019,;570377;Desercion;4,08%
25,;4,;2020,;592264;Desercion;2,46%
25,;4,;2021,;610367;Desercion;3,1%
25,;4,;2022,;583695;Desercion;2,05%
25,;4,;2023,;598065;Desercion;2,86%
27,;4,;2011,;145587;Desercion;3,02%
27,;4,;2012,;145607;Desercion;4,66%
27,;4,;2013,;145133;Desercion;1,91%
27,;4,;2014,;145299;Desercion;2,82%
27,;4,;2015,;145625;Desercion;2,57%
27,;4,;2016,;145596;Desercion;1,51%
27,;4,;2017,;145765;Desercion;2,54%
27,;4,;2018,;143975;Desercion;4,67%
27,;4,;2019,;143999;Desercion;3,83%
27,;4,;2020,;143711;Desercion;2,51%
27,;4,;2021,;143120;Desercion;2,59%
27,;4,;2022,;147806;Desercion;2,77%
27,;4,;2023,;147698;Desercion;2,31%
41,;4,;2011,;275956;Desercion;3,28%
41,;4,;2012,;273653;Desercion;2,59%
41,;4,;2013,;272091;Desercion;4,3%
41,;4,;2014,;270459;Desercion;0,7%
41,;4,;2015,;269323;Desercion;6,69%
41,;4,;2016,;268744;Desercion;7,61%
41,;4,;2017,;268582;Desercion;3,72%
41,;4,;2018,;242238;Desercion;5,86%
41,;4,;2019,;242194;Desercion;7,96%
41,;4,;2020,;242199;Desercion;3,38%
41,;4,;2021,;242129;Desercion;1,5%
41,;4,;2022,;247652;Desercion;2,02%
41,;4,;2023,;248849;Desercion;2,48%
44,;4,;2011,;231046;Desercion;2,33%
44,;4,;2012,;239298;Desercion;3,44%
44,;4,;2013,;244513;Desercion;5,29%
44,;4,;2014,;251458;Desercion;3,3%
44,;4,;2015,;258207;Desercion;3,01%
44,;4,;2016,;264785;Desercion;3,07%
44,;4,;2017,;271221;Desercion;3,06%
44,;4,;2018,;237991;Desercion;2,77%
44,;4,;2019,;245778;Desercion;4,39%
44,;4,;2020,;252101;Desercion;2,76%
44,;4,;2021,;255513;Desercion;2,35%
44,;4,;2022,;262402;Desercion;4,06%
44,;4,;2023,;266038;Desercion;2,22%
47,;4,;2011,;333793;Desercion;3,7%
47,;4,;2012,;334586;Desercion;4,87%
47,;4,;2013,;332266;Desercion;3,51%
47,;4,;2014,;331389;Desercion;2,76%
47,;4,;2015,;330539;Desercion;2,27%
47,;4,;2016,;329234;Desercion;2,8%
47,;4,;2017,;327940;Desercion;3,5%
47,;4,;2018,;317652;Desercion;3,61%
47,;4,;2019,;323546;Desercion;2,7%
47,;4,;2020,;327562;Desercion;5,91%
47,;4,;2021,;328343;Desercion;1,62%
47,;4,;2022,;327302;Desercion;5,96%
47,;4,;2023,;326763;Desercion;6,%
50,;4,;2011,;209319;Desercion;4,45%
50,;4,;2012,;210820;Desercion;5,11%
50,;4,;2013,;213170;Desercion;6,22%
50,;4,;2014,;215227;Desercion;3,39%
50,;4,;2015,;217437;Desercion;0,96%
50,;4,;2016,;219565;Desercion;1,55%
50,;4,;2017,;221844;Desercion;2,32%
50,;4,;2018,;218707;Desercion;2,22%
50,;4,;2019,;218194;Desercion;3,%
50,;4,;2020,;217673;Desercion;5,84%
50,;4,;2021,;216914;Desercion;3,55%
50,;4,;2022,;221130;Desercion;2,57%
50,;4,;2023,;221701;Desercion;3,32%
52,;4,;2011,;401313;Desercion;2,3%
52,;4,;2012,;401539;Desercion;1,97%
52,;4,;2013,;399032;Desercion;3,52%
52,;4,;2014,;397640;Desercion;2,59%
52,;4,;2015,;396138;Desercion;1,88%
52,;4,;2016,;394574;Desercion;3,31%
52,;4,;2017,;393195;Desercion;1,77%
52,;4,;2018,;314579;Desercion;3,54%
52,;4,;2019,;309763;Desercion;4,%
52,;4,;2020,;305761;Desercion;3,59%
52,;4,;2021,;302506;Desercion;2,51%
52,;4,;2022,;307217;Desercion;2,29%
52,;4,;2023,;306503;Desercion;2,25%
54,;4,;2011,;324219;Desercion;3,24%
54,;4,;2012,;322304;Desercion;3,21%
54,;4,;2013,;317334;Desercion;2,31%
54,;4,;2014,;313966;Desercion;5,7%
54,;4,;2015,;310611;Desercion;0,9%
54,;4,;2016,;307238;Desercion;6,23%
54,;4,;2017,;304148;Desercion;6,97%
54,;4,;2018,;307526;Desercion;4,%
54,;4,;2019,;318252;Desercion;7,85%
54,;4,;2020,;325981;Desercion;7,4%
54,;4,;2021,;328034;Desercion;2,84%
54,;4,;2022,;328869;Desercion;1,09%
54,;4,;2023,;329874;Desercion;1,53%
63,;4,;2011,;114075;Desercion;2,4%
63,;4,;2012,;112175;Desercion;2,07%
63,;4,;2013,;111539;Desercion;2,67%
63,;4,;2014,;110359;Desercion;4,51%
63,;4,;2015,;109400;Desercion;2,89%
63,;4,;2016,;108652;Desercion;2,51%
63,;4,;2017,;108156;Desercion;2,15%
63,;4,;2018,;83383;Desercion;2,33%
63,;4,;2019,;83130;Desercion;2,85%
63,;4,;2020,;83129;Desercion;3,71%
63,;4,;2021,;83299;Desercion;1,6%
63,;4,;2022,;81903;Desercion;2,94%
63,;4,;2023,;82112;Desercion;3,52%
66,;4,;2011,;192633;Desercion;1,38%
66,;4,;2012,;189484;Desercion;3,49%
66,;4,;2013,;187946;Desercion;3,45%
66,;4,;2014,;185754;Desercion;2,96%
66,;4,;2015,;183900;Desercion;2,7%
66,;4,;2016,;182345;Desercion;2,24%
66,;4,;2017,;181154;Desercion;2,48%
66,;4,;2018,;157477;Desercion;2,49%
66,;4,;2019,;156174;Desercion;2,35%
66,;4,;2020,;155149;Desercion;2,31%
66,;4,;2021,;154342;Desercion;5,27%
66,;4,;2022,;155669;Desercion;0,71%
66,;4,;2023,;155482;Desercion;6,02%
68,;4,;2011,;434034;Desercion;5,47%
68,;4,;2012,;425904;Desercion;2,63%
68,;4,;2013,;419596;Desercion;4,65%
68,;4,;2014,;413227;Desercion;5,97%
68,;4,;2015,;407815;Desercion;2,95%
68,;4,;2016,;402820;Desercion;0,9%
68,;4,;2017,;398621;Desercion;1,41%
68,;4,;2018,;401463;Desercion;2,38%
68,;4,;2019,;405798;Desercion;2,26%
68,;4,;2020,;408876;Desercion;2,7%
68,;4,;2021,;409198;Desercion;4,45%
68,;4,;2022,;405521;Desercion;3,62%
68,;4,;2023,;405256;Desercion;2,63%
70,;4,;2011,;205779;Desercion;2,47%
70,;4,;2012,;203626;Desercion;2,51%
70,;4,;2013,;202453;Desercion;2,34%
70,;4,;2014,;201098;Desercion;3,75%
70,;4,;2015,;200001;Desercion;1,94%
70,;4,;2016,;198817;Desercion;3,33%
70,;4,;2017,;197947;Desercion;3,1%
70,;4,;2018,;201443;Desercion;1,53%
70,;4,;2019,;203411;Desercion;2,58%
70,;4,;2020,;204837;Desercion;3,64%
70,;4,;2021,;205082;Desercion;3,73%
70,;4,;2022,;203779;Desercion;2,27%
70,;4,;2023,;203607;Desercion;2,33%
73,;4,;2011,;325983;Desercion;2,77%
73,;4,;2012,;321653;Desercion;2,98%
73,;4,;2013,;317546;Desercion;2,46%
73,;4,;2014,;313709;Desercion;2,07%
73,;4,;2015,;310206;Desercion;5,72%
73,;4,;2016,;306395;Desercion;1,49%
73,;4,;2017,;303140;Desercion;6,03%
73,;4,;2018,;255496;Desercion;6,95%
73,;4,;2019,;251347;Desercion;3,37%
73,;4,;2020,;247605;Desercion;3,29%
73,;4,;2021,;244021;Desercion;4,78%
73,;4,;2022,;242793;Desercion;2,21%
73,;4,;2023,;239730;Desercion;1,%
76,;4,;2011,;906602;Desercion;0,55%
76,;4,;2012,;894698;Desercion;1,93%
76,;4,;2013,;887988;Desercion;2,39%
76,;4,;2014,;880625;Desercion;2,49%
76,;4,;2015,;875476;Desercion;5,76%
76,;4,;2016,;873706;Desercion;2,4%
76,;4,;2017,;873860;Desercion;29,89%
76,;4,;2018,;861316;Desercion;2,93%
76,;4,;2019,;854243;Desercion;3,56%
76,;4,;2020,;846957;Desercion;2,54%
76,;4,;2021,;839566;Desercion;2,54%
76,;4,;2022,;848047;Desercion;1,92%
76,;4,;2023,;842813;Desercion;3,64%
81,;4,;2011,;73431;Desercion;2,25%
81,;4,;2012,;74454;Desercion;1,43%
81,;4,;2013,;74658;Desercion;3,08%
81,;4,;2014,;74948;Desercion;3,27%
81,;4,;2015,;75107;Desercion;2,5%
81,;4,;2016,;75185;Desercion;1,91%
81,;4,;2017,;75197;Desercion;1,76%
81,;4,;2018,;60962;Desercion;3,06%
81,;4,;2019,;64095;Desercion;2,38%
81,;4,;2020,;66580;Desercion;4,48%
81,;4,;2021,;67759;Desercion;1,99%
81,;4,;2022,;66682;Desercion;8,81%
81,;4,;2023,;67389;Desercion;1,46%
85,;4,;2011,;85803;Desercion;2,83%
85,;4,;2012,;85999;Desercion;3,04%
85,;4,;2013,;86460;Desercion;6,32%
85,;4,;2014,;86899;Desercion;4,09%
85,;4,;2015,;87417;Desercion;2,17%
85,;4,;2016,;88003;Desercion;4,13%
85,;4,;2017,;88626;Desercion;1,03%
85,;4,;2018,;92859;Desercion;1,88%
85,;4,;2019,;93431;Desercion;3,13%
85,;4,;2020,;93855;Desercion;3,69%
85,;4,;2021,;93896;Desercion;3,02%
85,;4,;2022,;95609;Desercion;7,79%
85,;4,;2023,;96200;Desercion;4,04%
86,;4,;2011,;93828;Desercion;2,23%
86,;4,;2012,;93570;Desercion;3,08%
86,;4,;2013,;92887;Desercion;3,74%
86,;4,;2014,;92368;Desercion;4,74%
86,;4,;2015,;91874;Desercion;6,17%
86,;4,;2016,;91441;Desercion;1,62%
86,;4,;2017,;91161;Desercion;2,63%
86,;4,;2018,;80972;Desercion;3,93%
86,;4,;2019,;80890;Desercion;2,87%
86,;4,;2020,;80810;Desercion;3,75%
86,;4,;2021,;80699;Desercion;5,46%
86,;4,;2022,;81190;Desercion;4,13%
86,;4,;2023,;81178;Desercion;3,18%
88,;4,;2011,;15852;Desercion;2,38%
88,;4,;2012,;15648;Desercion;4,14%
88,;4,;2013,;15536;Desercion;3,68%
88,;4,;2014,;15395;Desercion;2,78%
88,;4,;2015,;15265;Desercion;4,89%
88,;4,;2016,;15167;Desercion;9,68%
88,;4,;2017,;15106;Desercion;1,45%
88,;4,;2018,;10853;Desercion;7,38%
88,;4,;2019,;11002;Desercion;12,28%
88,;4,;2020,;11169;Desercion;8,%
88,;4,;2021,;11312;Desercion;6,91%
88,;4,;2022,;10796;Desercion;6,18%
88,;4,;2023,;10783;Desercion;3,82%
91,;4,;2011,;22223;Desercion;1,57%
91,;4,;2012,;22194;Desercion;2,8%
91,;4,;2013,;22123;Desercion;3,56%
91,;4,;2014,;22167;Desercion;2,74%
91,;4,;2015,;22212;Desercion;3,62%
91,;4,;2016,;22243;Desercion;4,79%
91,;4,;2017,;22269;Desercion;5,32%
91,;4,;2018,;22257;Desercion;4,7%
91,;4,;2019,;22435;Desercion;4,24%
91,;4,;2020,;22563;Desercion;2,82%
91,;4,;2021,;22670;Desercion;4,37%
91,;4,;2022,;23239;Desercion;5,09%
91,;4,;2023,;23247;Desercion;2,91%
94,;4,;2011,;11920;Desercion;4,54%
94,;4,;2012,;11920;Desercion;4,02%
94,;4,;2013,;11918;Desercion;3,19%
94,;4,;2014,;11916;Desercion;3,45%
94,;4,;2015,;11913;Desercion;5,54%
94,;4,;2016,;11935;Desercion;5,37%
94,;4,;2017,;11965;Desercion;3,51%
94,;4,;2018,;15766;Desercion;3,48%
94,;4,;2019,;15808;Desercion;3,83%
94,;4,;2020,;15771;Desercion;4,46%
94,;4,;2021,;15643;Desercion;4,8%
94,;4,;2022,;16612;Desercion;2,98%
94,;4,;2023,;16704;Desercion;5,99%
95,;4,;2011,;31133;Desercion;3,43%
95,;4,;2012,;31272;Desercion;7,78%
95,;4,;2013,;31276;Desercion;6,25%
95,;4,;2014,;31344;Desercion;2,86%
95,;4,;2015,;31553;Desercion;5,94%
95,;4,;2016,;31671;Desercion;6,11%
95,;4,;2017,;31876;Desercion;3,75%
95,;4,;2018,;21118;Desercion;1,43%
95,;4,;2019,;21301;Desercion;2,16%
95,;4,;2020,;21482;Desercion;3,03%
95,;4,;2021,;21658;Desercion;2,38%
95,;4,;2022,;22538;Desercion;2,89%
95,;4,;2023,;22896;Desercion;5,7%
97,;4,;2011,;12690;Desercion;4,07%
97,;4,;2012,;12681;Desercion;3,33%
97,;4,;2013,;12659;Desercion;3,68%
97,;4,;2014,;12699;Desercion;2,87%
97,;4,;2015,;12684;Desercion;2,07%
97,;4,;2016,;12654;Desercion;4,18%
97,;4,;2017,;12668;Desercion;2,45%
97,;4,;2018,;15363;Desercion;3,47%
97,;4,;2019,;15675;Desercion;3,13%
97,;4,;2020,;15910;Desercion;1,98%
97,;4,;2021,;16081;Desercion;3,48%
97,;4,;2022,;15585;Desercion;4,98%
97,;4,;2023,;15476;Desercion;4,26%
99,;4,;2011,;20360;Desercion;3,23%
99,;4,;2012,;20686;Desercion;2,8%
99,;4,;2013,;20977;Desercion;3,44%
99,;4,;2014,;21331;Desercion;3,81%
99,;4,;2015,;21644;Desercion;3,29%
99,;4,;2016,;21951;Desercion;2,97%
99,;4,;2017,;22282;Desercion;4,87%
99,;4,;2018,;32951;Desercion;3,33%
99,;4,;2019,;33198;Desercion;7,79%
99,;4,;2020,;33298;Desercion;4,3%
99,;4,;2021,;33183;Desercion;3,39%
99,;4,;2022,;33949;Desercion;6,58%
99,;4,;2023,;33816;Desercion;4,54%
